session_id,session_timestamp,driver_name,driver_email,station_id,connection_id,station_name_logged,kwh_charged,duration_minutes,revenue_usd,cost_usd,customer_id,date_id
1534,2026-09-07 06:20:00,Юстим Салій,shelby47@example.net,507806,872777,Mannises,49.43,64,19.77,8.9,,
1535,2026-08-11 17:11:21,Розалія Шевченко,cranekevin@example.com,507780,872727,Warren Lodge ,66.52,50,26.61,11.97,,
1536,2026-08-23 07:36:47,Єва Бгиденко,edytacherednyk@example.org,507933,873011,Valle Verdec Enter,80.58,48,32.23,14.5,,
1537,2026-08-14 07:28:24,Мілена Каденюк,gnikoliuk@example.net,507920,872988,2979 - משרדים,72.97,22,29.19,13.13,,
1538,2026-08-10 20:22:08,Прохір Закусило,anewton@example.net,507742,872630,Americawant Aw000009,24.79,73,9.92,4.46,,
1539,2026-08-23 10:08:47,Людмила Вобла,christopher29@example.com,508002,873172,Virta Kunnantalo pohjoinen,41.04,20,16.42,7.39,,
1540,2026-08-14 06:49:34,Arthur Reed,bohdan66@example.com,507811,872785,Alcampo Vilagarcía,15.33,119,6.13,2.76,,
1541,2026-08-20 01:05:52,Sandra Harrison,bchernenko@example.com,507763,872670,Eldrive Lithuania Panemunės Baseinas,81.32,28,32.53,14.64,,
1542,2026-08-27 12:20:28,Jacob Nunez,parkertommy@example.com,507919,872986,2898 - הרב אבא אבוחצירא (פרטי),53.49,20,21.4,9.63,,
1543,2026-08-26 15:47:45,Роксолана Величко,richardatkinson@example.com,507763,872673,Eldrive Lithuania Panemunės Baseinas,23.29,0,9.32,4.19,,
1544,2026-09-06 03:50:13,Єва Масляк,ostaporobets@example.net,507920,872988,2979- משרדים,58.74,55,23.5,10.57,,
1545,2026-08-28 18:54:41,Любов Гавриш,gcastaneda@example.org,507959,873058,"Syvlos Gatvė 8, Vilnius",54.45,54,21.78,9.8,,
1546,2026-09-01 09:40:00,Забашта Алла Григоріївна,nazarenkovolodymyra@example.com,508003,873173,Neste Liikenneasema Härkäpakari,,10,,,,
1547,2026-08-22 05:27:25,Kimberly Anderson,michaellaura@example.net,508013,873188,Watanya: Assyut West RD ⛽,14.08,49,5.63,2.53,,
1548,2026-08-26 15:14:05,Oscar Smith,avramenkoiaroslav@example.org,507825,872807,Calle Alfred Nóbel,58.73,117,23.49,10.57,,
1549,2026-08-30 04:06:53,Камілла Пилипенко,myroslavizhakevych@example.net,507919,872983,288 - הרב אבא אבוחצירא (פרטי),46.62,28,18.65,8.39,,
1550,2026-08-20 02:37:38,Mary Buchanan,williamspatricia@example.com,508018,873194,Parking NN Diagonal,66.79,85,26.72,12.02,,
1551,2026-08-13 11:17:33,Melissa Wilkinson,deinekavalentyn@example.org,507930,873007,Galway Bus  Depot,46.61,81,18.64,8.39,,
1552,2026-09-04 01:53:05,Keith Villanueva,,507919,872979,2898 - הרב אבא אבוחצירא (פרטי),73.17,81,29.27,13.17,,
1553,2026-08-11 14:04:55,David Washington,demianmakarenko@example.com,508000,873170,Hotel Otelli Omenatarha,49.15,70,19.66,8.85,,
1554,2026-08-22 00:57:40,Amber Gomez,klavdiia49@example.net,507919,872984,2898 - הרב אבא אבוחצירא (פרטי),49.88,118,19.95,8.98,,
1555,2026-08-14 13:51:44,Lisa Martin,herman17@example.net,507771,872714,Жк Сколково Уна,75.13,21,30.05,13.52,,
1556,2026-08-13 02:20:36,Christopher Erickson,dawngraves@example.org,507920,872991,2979 -משרדים,37.28,70,14.91,6.71,,
1557,2026-09-06 15:15:41,Вікторія Бабич,hannahjohnson@example.com,507919,872985,2898 - הרב אבא אבוחחצירא (פרטי),15.72,42,6.29,2.83,,
1558,2026-08-11 02:27:51,Jessica Wood,wtokar@example.net,507814,872788,Club Gimas,7.3,54,2.92,1.31,,
1559,2026-08-20 11:18:51,Азар Опанасенко,desiree66@example.org,507811,872785,Alcampo Vilagarcía,65.41,99,26.16,11.77,,
1560,2026-09-05 01:19:01,Jerry Cantrell,jason72@example.net,507818,872793,Parking Caravvanas El Pueyo,54.62,112,21.85,9.83,,
1561,2026-08-11 23:28:21,Alexander Velazquez,demianenkobohodar@example.net,507956,873053,Maxi Mgroup 💼,61.33,101,24.53,11.04,,
1562,2026-09-06 02:43:18,добродій Борислав Авраменко,viktortymchuk@example.org,507921,872994,2979 - DC,22.04,78,8.82,3.97,,
1563,2026-08-19 22:59:57,Elizabeth Kemp,bhydenkoorest@example.net,508022,873199,Plenoil la Orotava 2,15.91,17,6.36,2.86,,
1564,2026-08-15 19:26:57,Пилип Чайка,jennifergraham@example.org,507809,872783,Hotel Restaurante Hq La Galeraí,6.16,34,2.46,1.11,,
1565,2026-08-22 02:35:04,Monique Mccullough,pauladouglas@example.com,507818,872793,Parking Caravanas El Pueyo,33.05,100,13.22,5.95,,
1566,2026-08-14 22:59:16,Богдан Носенко,wsliusar@example.org,507919,872982,2898 - הרב  אבא אבוחצירא (פרטי),52.19,55,20.88,9.39,,
1567,2026-08-17 02:50:23,панна Орися Рябець,adamenkosemen@example.org,507763,872658,Eldrive Lithuania Panemunės Baseinas,36.38,96,14.55,6.55,,
1568,2026-08-09 21:34:19,Емілія Зубко,zbarrett@example.net,507820,872797,Carrefour Lucena (Endesa),40.0,39,16.0,7.2,,
1569,2026-08-09 08:50:58,Bradley Atkinson,uanderson@example.net,507808,872782,Parque Comercial Alarzón (Burgos),77.33,118,30.93,13.92,,
1570,2026-08-20 04:44:47,Теліженко Василь Максимович,susan92@example.org,507817,872792,BM Tafalla,32.86,56,13.14,5.91,,
1571,2026-08-09 09:55:20,Kayla Brown,stefan17@example.com,507828,872811,Museo Del Calzado Y De La Industria,46.12,96,18.45,8.3,,
1572,2026-08-21 12:42:42,Mike Patterson,liashkoleon@example.net,507825,872807,Calle Alfred Nóbel,67.69,58,27.08,12.18,,
1573,2026-08-14 19:13:13,Dustin Bell,rebecca26@example.org,507990,873122,[Eone] Campera Almaacen 1,36.72,56,14.69,6.61,,
1574,2026-09-03 04:28:12,Anita Luna,tetiana59@example.com,507763,872659,Eldrive Lithuania Panemunės Baseinas,54.77,93,21.91,9.86,,
1575,2026-08-11 17:35:11,Jennifer Ramos,garciakelsey@example.net,507763,872674,Eldrive Lithuania Panemunės Baseinas,73.99,91,29.6,13.32,,
1576,2026-08-30 09:48:52,Франц Харченко,hryhoriidzhun@example.net,507763,872677,Eldrive Lithuania Panemunės Baseinas,80.96,27,32.38,14.57,,
1577,2026-09-02 13:30:06,Kevin Miller,lpreston@example.net,507807,872781,C.C. Los Alcoores Sevilla,,75,,,,
1578,2026-08-30 14:09:38,Мілена Баштан,,507867,872875,Caldas Da Rainha (Zunder),79.13,77,31.65,14.24,,
1579,2026-09-07 12:11:15,Jason Rocha,zchuiko@example.org,507771,872713,Жк Сколкково Уан,,103,,,,
1580,2026-09-02 23:04:14,Joel Bradley,amber70@example.com,507806,872775,Maniss,25.66,42,10.26,4.62,,
1581,2026-08-30 21:11:39,Сніжана Масоха,russellcourtney@example.org,507746,872635,Energgía Nufri,41.73,45,16.69,7.51,,
1582,2026-08-11 14:24:10,Ronald Davenport,mhickman@example.net,507919,872976,2898 - הרב אבא אבוחצירא (פרטי),83.4,91,33.36,15.01,,
1583,2026-08-28 03:27:14,Patrick Walker DDS,klavdiia37@example.com,507892,872918,B& B Hotel Carabanchel ,44.41,110,17.76,7.99,,
1584,2026-08-13 21:19:14,Тереза Гречаник,montoyaelizabeth@example.net,507827,872810,Spklu Ubj Upt Cawang 1,31.3,28,12.52,5.63,,
1585,2026-08-30 04:19:25,John Watts,hbaker@example.org,507990,873122,[eOne] Campera Almacen 1,55.67,37,22.27,10.02,,
1586,2026-08-12 13:39:49,Любов Яремчук,khomashcherban@example.com,507920,872989,2979 - משרדים,24.21,49,9.68,4.36,,
1587,2026-09-07 04:15:14,Зиновій Юрченко,everkhovynets@example.com,507919,872976,2898 - הרב אבא אבוחצירא (פרטי),11.07,93,4.43,1.99,,
1588,2026-08-11 20:03:41,Lori Alvarez,shawstephanie@example.net,507745,872634,Americawant Aw00012,15.31,106,6.12,2.76,,
1589,2026-08-21 23:57:10,Алла Конопленко,crawfordbetty@example.net,507805,872773,Poytron Kudus,15.24,85,6.1,2.74,,
1590,2026-08-27 03:19:18,Борис Остапчук,wyattsara@example.com,507919,872977,2898 - הרב אבא אבוחצירא (פרטי),17.15,24,6.86,3.09,,
1591,2026-08-30 16:09:10,Brandy Martin,amygonzalez@example.net,507867,872876,Caldas Da Rainha (Zunder),16.11,50,6.44,2.9,,
1592,2026-08-13 11:05:14,Mark Friedman,murphyjohn@example.com,508009,873181,Ionityionity Pudasjärvi,56.27,48,22.51,10.13,,
1593,2026-09-04 09:53:17,Богуслава Чала,konoplenkokyrylo@example.org,507737,872617,Call Los Jazmines,19.55,11,7.82,3.52,,
1594,2026-08-29 12:36:14,Варфоломій Вертипорох,robert63@example.net,508007,873179,Plugit Oulun Lentoasema (OUL),32.65,72,13.06,5.88,,
1595,2026-08-19 17:45:01,Устим Онуфрієнко,vasyl44@example.net,507866,872874,Mobive | La Souterraine | Rue des Fossés des Canards,76.74,38,30.7,13.81,,
1596,2026-08-25 02:25:12,Michael Cox,ovcharenkoviacheslav@example.org,507920,872992,2979 - משרדים,42.92,114,17.17,7.73,,
1597,2026-08-28 00:05:25,Alexandria Holmes,hohol-ianovskamarko@example.org,507715,872554,Via Francesco Borrromini,58.4,83,23.36,10.51,,
1598,2026-08-13 06:19:08,Jennifer Mccall,hdotsenko@example.net,507861,872867,[eONE] Paseo del Este 1,18.79,75,7.52,3.38,,
1599,2026-08-29 08:45:07,Данна Вобла,olsonchristina@example.org,507821,872800,Fco Ac-Charger,20.38,60,8.15,3.67,,
1600,2026-08-21 00:30:15,Симон Гаврюшенко,gomezpaul@example.org,507867,872876,Caldas Da Rainha (Zunder),,84,,,,
1601,2026-08-16 01:22:24,Billy Fuentes,bartlettchristine@example.org,507919,872977,298 - הרב אבא אבוחצירא (פרטי),18.51,86,7.4,3.33,,
1602,2026-08-11 21:45:07,Олійник Розалія Болеславівна,hryhoriiiemets@example.org,507983,873114,Posto Vila Flor - Rj Letropostos,27.29,19,10.92,4.91,,
1603,2026-08-12 18:59:34,Linda Gallagher,ohavrylyshyna@example.com,507996,873159,"Savanorių pr. 276, Kaunas",19.16,23,7.66,3.45,,
1604,2026-08-29 14:42:31,Eric Garner,semen61@example.net,508016,873192,Ford Taragona,12.1,91,4.84,2.18,,
1605,2026-08-26 17:42:04,Галина Іващенко,garyoliver@example.com,507806,872777,Manses,14.65,60,5.86,2.64,,
1606,2026-09-04 15:45:18,Carlos Miller,sviatoslavaiaremkiv@example.net,507921,872994,2979 - DC,41.86,82,16.74,7.53,,
1607,2026-09-06 02:49:02,Тетяна Худобʼяк,xmorris@example.org,507806,872777,Mansies,21.51,48,8.6,3.87,,
1608,2026-08-14 13:56:45,Амалія Тиха,tryhubivan@example.org,507817,872792,Bm Taalla,34.14,37,13.66,6.15,,
1609,2026-08-25 19:30:27,Козак Анастасія Андріївна,huertasarah@example.net,507919,872981,2898 - הרב אבא אבוחצירא (פרטי),45.27,12,18.11,8.15,,
1610,2026-08-11 03:28:30,Nicole Patton,abrady@example.com,507921,872994,2799 - Dc,60.23,93,24.09,10.84,,
1611,2026-09-06 19:03:52,Венедикт Ємельяненко,andersoncody@example.net,507738,872624,Gmm Oil,8.14,79,3.26,1.47,,
1612,2026-08-25 17:14:01,Charles Francis,adaiaremkiv@example.net,507867,872876,Caldas Da Rainha (Zunder),68.95,36,27.58,12.41,,
1613,2026-09-05 16:51:35,Hannah Martin,weberantonio@example.net,507829,872812,Wesco Reed City,55.23,11,22.09,9.94,,
1614,2026-08-16 03:48:35,Андрій Вівчаренко,larryshort@example.com,507891,872917,Spot Mall 🛍️,11.54,102,4.62,2.08,,
1615,2026-08-19 12:48:01,Пантелеймон Єрьоменко,havrylivnazar@example.net,507779,872724,McDonald's - Gallagher Retail Park,74.89,47,29.96,13.48,,
1616,2026-08-25 15:26:54,Paul Smith,ruslan24@example.com,507920,872989,2979 - משרדיים,78.67,12,31.47,14.16,,
1617,2026-08-14 05:23:13,добродій Теодор Шутько,hestermichael@example.com,507763,872671,Eldrive Lithuania Panemunės  Baseinas,9.89,25,3.96,1.78,,
1618,2026-09-05 12:24:39,Cathy Nunez,richard04@example.com,999999,999999,Parking Nn Esproncedda,27.15,103,10.86,4.89,,
1619,2026-08-29 11:29:17,Пріска Скопенко,lytvynvasylyna@example.net,507961,873060,"Svylos gatvė 16, Vilnius",69.5,49,27.8,12.51,,
1620,2026-09-07 05:03:59,Darren Rodriguez,vladyslav14@example.com,507738,872623,GM Oil,64.86,11,25.94,11.67,,
1621,2026-08-10 01:16:08,Brian Taylor,whitejason@example.org,507868,872877,Asadormontelueño (Iberdrola),19.76,90,7.9,3.56,,
1622,2026-08-21 21:55:09,Kristin Williams,banduraoleksa@example.net,508012,873187,Porto Elminya  Club 🏓,21.75,50,8.7,3.92,,
1623,2026-08-25 03:27:37,James Bryant DDS,daryna41@example.com,508004,873174,Plugit ProDC Viinikka,34.64,21,13.86,6.24,,
1624,2026-08-08 22:38:59,Jason Mercer,taras15@example.com,507738,872623,Gm Oiil,43.76,44,17.5,7.88,,
1625,2026-08-15 14:26:10,Benjamin Randall,boleslaviermolenko@example.net,507763,872660,Eldrive Lithuania Panmeunės Baseinas,54.46,0,21.78,9.8,,
1626,2026-08-12 00:36:32,Holly Smith,chuprynaarkadii@example.com,507919,872979,2898 - הרב אבא אבוחצירא (רפטי),34.51,74,13.8,6.21,,
1627,2026-08-10 03:15:15,Jennifer Mills,qweaver@example.org,507763,872673,Eldrive Lithuania Paneemunės Baseinas,,64,,,,
1628,2026-09-03 09:35:35,Софія Титаренко,drozddemian@example.org,507920,872988,2979 - משררדים,64.8,54,25.92,11.66,,
1629,2026-08-26 21:50:03,Франц Дробʼязко,chalenkoiefrem@example.net,507780,872728,Warren Lodge ,7.93,88,3.17,1.43,,
1630,2026-08-30 16:04:18,Еріка Примаченко,okseniiaakymenko@example.org,507742,872630,Americawannt Aw00009,25.19,99,10.08,4.53,,
1631,2026-08-16 06:55:52,Ілля Голобородько,maldonadonancy@example.net,507814,872788,Club Gimnas,62.07,110,24.83,11.17,,
1632,2026-08-23 18:37:11,Пармен Базилевський,pvdovenko@example.org,507866,872874,Mobive | La Souterraine | Rue des Fossés des Canards,76.62,94,30.65,13.79,,
1633,2026-09-05 04:49:49,Pamela Wheeler,christinaprice@example.net,507826,872809,Mrcacentro,45.93,71,18.37,8.27,,
1634,2026-08-11 04:49:47,Melvin Clements,derek96@example.net,507806,872775,Maanises,47.57,58,19.03,8.56,,
1635,2026-08-16 06:55:54,Brittany Gibson,john16@example.com,507919,872986,2898 - הרב אבא אבוחצירא (פרטי),13.57,104,5.43,2.44,,
1636,2026-08-12 14:35:07,Христина Ісаєвич,levinerichard@example.org,507826,872809,Mrecacentro,40.79,0,16.32,7.34,,
1637,2026-08-30 03:48:00,Аніта Бебешко,barbaraolsen@example.net,507829,872812,Wesco Reed City,47.61,32,19.04,8.57,,
1638,2026-09-01 05:22:22,Valerie Reyes,hennadiiumanets@example.org,507866,872874,Mobive | La Souterraine | Rue des Fossés des Canards,24.4,33,9.76,4.39,,
1639,2026-08-28 18:05:42,Marco Davis,,507819,872795,Foc Dc-Chargr,26.54,47,10.62,4.78,,
1640,2026-08-19 02:41:31,Кирило Яремчук,arsenchuiko@example.org,507919,872977,2898 - הרב אבא אבווחצירא (פרטי),35.18,37,14.07,6.33,,
1641,2026-08-25 09:41:29,Matthew Henry,tammyhill@example.org,507812,872786,Mercadona Centro Logístico Vitoria,6.61,30,2.64,1.19,,
1642,2026-08-14 00:43:55,Rhonda Fernandez,iustynazinchuk@example.net,507763,872659,Eldrivelithuania Panemunės Baseinas,30.77,63,12.31,5.54,,
1643,2026-09-06 10:35:15,Архипенко Єфрем Богодарович,vzasiadko@example.org,507920,872990,2979 - משרדים,21.92,116,8.77,3.95,,
1644,2026-09-03 05:27:31,Samuel Ramos,dylanwong@example.org,507736,872615,Calle Montalbán,31.2,27,12.48,5.62,,
1645,2026-08-10 20:27:04,Марта Дерегус,tiffany68@example.net,507990,873122,[eOne] Campera Almacen 1,14.58,45,5.83,2.62,,
1646,2026-08-27 20:03:04,Erik Price,oalvarado@example.org,507743,872632,AmericaWant AW00007,76.24,108,30.5,13.72,,
1647,2026-08-09 00:29:31,Леонід Шиян,mzaichenko@example.net,507859,872865,Club House Florence,52.49,54,21.0,9.45,,
1648,2026-08-23 06:42:54,Brooke Brown,rshchors@example.com,507807,872779,C.C. Los Alcores Sevilla,59.33,82,23.73,10.68,,
1649,2026-08-15 07:25:34,Wesley Jensen MD,aaron67@example.org,507746,872636,Energía Nuri,68.13,62,27.25,12.26,,
1650,2026-08-22 16:45:59,Alfred Williams,iakymchukiukhym@example.net,507740,872628,AmericaWant AW00001,44.88,111,17.95,8.08,,
1651,2026-08-14 11:19:40,Patrick Johnson,robertkeith@example.org,507738,872624,Gmm Oil,11.95,39,4.78,2.15,,
1652,2026-09-01 19:01:55,Jeffrey Braun,gregory07@example.net,507811,872785,Alcamp Ovilagarcía,47.97,69,19.19,8.63,,
1653,2026-08-17 04:14:07,Matthew Wright,tzhalilo@example.net,507804,872771,Fastned - Mundolsheim,51.95,117,20.78,9.35,,
1654,2026-08-27 02:30:35,Susan Jones,stychyna@example.com,507737,872617,Callee Los Jazmines,64.64,107,25.86,11.64,,
1655,2026-09-01 22:23:02,Christopher Ryan,enelson@example.org,508021,873198,Parking NN Espronceda,39.53,41,15.81,7.12,,
1656,2026-08-12 03:30:36,Франчук Ярослава Єлисеївна,andreyoung@example.com,507771,872713,ЖК Сколково Уан,-15.5,76,-6.2,-2.79,,
1657,2026-08-10 16:49:18,John Johnson,valeriearnold@example.net,507809,872783,Hotel Restauraante Hq La Galería,27.7,76,11.08,4.99,,
1658,2026-08-09 13:22:17,James Armstrong,babiakkhrystyna@example.com,507763,872671,Eldrive Lithuania Panemunės Baseinas,34.05,37,13.62,6.13,,
1659,2026-08-12 10:15:09,Michael Rogers,nelsondominique@example.com,507920,872991,2979 - משרדים,56.67,53,22.67,10.2,,
1660,2026-09-05 14:20:38,Elijah Montes,brownsusan@example.org,507763,872668,Eldrive Lithuania Panemunės Abseinas,50.66,88,20.26,9.12,,
1661,2026-09-05 11:35:42,Ванченко Ірена Гордіївна,leopold38@example.net,508004,873174,Plugit ProDC Viinikka,33.49,50,13.4,6.03,,
1662,2026-08-28 22:11:05,Zachary Morales,abazylevych@example.org,507806,872776,Maniss,83.92,72,33.57,15.11,,
1663,2026-08-14 05:43:22,Арсен Верховинець,,507920,872989,2979 - משרדיים,53.46,32,21.38,9.62,,
1664,2026-08-09 15:50:08,Keith Schmidt,olha86@example.net,507813,872787,Caprabo Mollerussa,23.98,113,9.59,4.32,,
1665,2026-08-16 23:46:58,Robert Pearson,castillojacob@example.net,507865,872871,Tesla Supercharger Lexy,13.14,84,5.26,2.37,,
1666,2026-08-26 05:07:30,Elizabeth Alvarado,zking@example.com,507779,872724,McDonald's - Gallagher Retail Park,17.23,57,6.89,3.1,,
1667,2026-08-29 20:20:31,James Weber,mpelekh@example.net,508017,873193,Parking Via Augusta,24.68,41,9.87,4.44,,
1668,2026-08-20 11:01:13,Kimberly Ibarra,jamescolleen@example.org,508017,873193,Parking Via Augusta,17.85,66,7.14,3.21,,
1669,2026-09-06 05:37:15,Віктор Шеремет,hodgemichael@example.org,507763,872668,Eldrive Lithuania Panemunės Baseinas,19.93,109,7.97,3.59,,
1670,2026-09-03 01:59:48,Kim Mendez,jperez@example.org,507772,872715,Гостиница Карелия 282 км,27.81,42,11.12,5.01,,
1671,2026-08-27 20:38:15,Molly Brown,hodunokherman@example.org,507823,872804,FamilyCash Montilla,18.87,33,7.55,3.4,,
1672,2026-08-25 03:05:51,Галина Кальченко,harrisrobert@example.net,507763,872666,Eldrive Lithuania Panemunės Bsaeinas,-15.5,48,-6.2,-2.79,,
1673,2026-08-24 19:35:21,Руслан Назаренко,romanchukdanna@example.com,508008,873180,Virta Kauppakeskuss Kaakkurinkulma,11.42,43,4.57,2.06,,
1674,2026-08-12 08:31:28,Scott Pruitt,ielyseitsisyk@example.com,507738,872623,GM Oil,46.96,65,18.78,8.45,,
1675,2026-09-03 09:44:07,Георгій Малишко,andreikoavrelii@example.net,507823,872804,FamilyCash Montilla,37.83,37,15.13,6.81,,
1676,2026-08-25 14:35:16,Клавдія Товстуха,esparzadawn@example.com,508007,873179,Plugi Oulun Lentoasema (Oul),83.59,46,33.44,15.05,,
1677,2026-08-15 19:36:26,Емілія Артимович,ievtushenkoles@example.net,507866,872873,Mobive | La Souterraine | Rue des Fossés des Canards,13.96,16,5.58,2.51,,
1678,2026-08-13 15:18:43,Данило Шеремета,avdieienkoliza@example.net,507869,872878,Cepsa A Groba,36.83,77,14.73,6.63,,
1679,2026-08-21 01:45:38,Jessica Lucas,chumakolha@example.com,507803,872770,Hotel Laksa Ciiater,82.56,46,33.02,14.86,,
1680,2026-08-17 01:40:37,Людмила Ґерета,iurchenkoiefrem@example.com,507763,872658,Eldrive Lithuania Panemunės Baseinas,74.24,65,29.7,13.36,,
